symbol,company_name,sector,date,open,high,low,close,volume,turnover,change_percent,source,source_url
CLI,Citizen Life Insurance Company Limited,Insurance,2023-11-05,381.3,381.3,375.2,378.0,36349.0,13709754.0,-1.05,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-11-06,375.0,387.0,375.0,383.7,37391.0,14339717.6,1.51,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-11-07,383.5,403.2,382.0,403.0,56868.0,22591905.5,5.03,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-11-08,400.0,413.8,397.0,413.0,53030.0,21683603.5,2.48,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-11-09,406.2,411.1,398.5,405.6,41773.0,16982005.0,-1.79,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-11-20,405.0,415.5,401.2,406.4,56840.0,23247296.8,0.2,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-11-21,402.0,406.0,394.0,396.0,46023.0,18385221.6,-2.56,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-11-22,389.1,409.0,389.1,406.2,45978.0,18492671.8,2.58,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-11-23,400.2,434.0,400.2,430.0,125720.0,53044485.0,5.86,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-11-26,430.0,455.0,425.0,453.0,141953.0,63486306.1,5.35,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-11-27,445.0,462.0,445.0,450.0,143945.0,64849049.7,-0.66,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-11-28,443.0,456.0,443.0,448.2,99371.0,44631775.1,-0.4,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-11-29,448.0,456.0,435.0,440.0,95304.0,42531105.3,-1.83,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-11-30,431.2,443.5,431.2,440.0,66153.0,29062164.8,0.0,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-12-03,435.0,445.0,434.0,440.0,63343.0,27713940.5,0.0,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-12-04,440.0,455.0,438.1,449.8,116797.0,52529751.8,2.23,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-12-05,458.7,473.0,455.0,461.0,176066.0,81826608.2,2.49,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-12-06,461.0,482.0,458.3,482.0,122992.0,57985795.6,4.56,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-12-07,473.0,480.0,465.0,468.0,202661.0,95468796.6,-2.9,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-12-10,477.0,499.8,477.0,495.0,30869.0,15221728.8,5.77,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-12-11,500.0,503.8,480.2,494.3,296185.0,145676988.6,-0.14,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-12-12,494.0,532.0,492.0,523.1,213327.0,110415481.5,5.83,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-12-13,525.0,533.5,510.0,518.0,140605.0,73278361.4,-0.97,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-12-14,508.0,520.0,500.0,510.1,148129.0,75821565.1,-1.53,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-12-17,510.1,519.2,490.0,519.2,143085.0,72897042.9,1.78,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-12-18,519.2,530.0,515.1,518.0,113685.0,59433385.8,-0.23,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-12-19,515.2,563.0,515.2,558.0,193036.0,102897223.2,7.72,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-12-20,550.0,567.0,547.0,547.5,153173.0,84809512.1,-1.88,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-12-21,550.0,550.0,531.0,531.0,138296.0,74299806.5,-3.01,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-12-24,531.0,566.1,522.0,540.0,214746.0,117761266.2,1.69,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-12-27,540.0,555.0,539.0,540.2,146104.0,79552798.5,0.04,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2023-12-28,533.1,550.0,533.1,544.0,120526.0,65285766.0,0.7,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-01,542.0,550.8,528.0,529.0,118403.0,63624601.2,-2.76,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-02,518.5,518.5,488.0,491.0,293516.0,147380149.8,-7.18,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-03,491.0,502.0,477.0,499.4,129318.0,63117651.4,1.71,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-04,500.0,503.0,482.5,482.5,144263.0,71082002.3,-3.38,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-07,482.5,490.1,476.1,478.0,109394.0,52816987.3,-0.93,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-08,472.0,500.0,472.0,495.0,82470.0,40646343.6,3.56,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-09,504.9,516.0,498.0,500.0,151508.0,77113498.6,1.01,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-10,510.0,512.2,495.0,497.0,81612.0,40938837.1,-0.6,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-11,503.0,505.9,487.0,495.4,93969.0,46734366.6,-0.32,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-14,481.0,481.0,468.1,473.0,64542.0,30500158.5,0.25,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-16,470.0,490.0,470.0,484.2,66912.0,32351402.2,2.37,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-17,484.2,501.0,478.2,478.2,119396.0,58068114.2,-1.24,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-18,475.0,478.0,465.2,470.0,69298.0,32618608.6,-1.71,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-21,466.1,475.0,460.1,462.0,58884.0,27511577.5,-1.7,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-22,455.1,480.0,455.1,467.0,73672.0,34544341.8,1.08,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-23,467.0,473.0,458.0,462.5,46451.0,21585398.8,-0.96,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-24,464.5,471.0,456.1,457.0,33324.0,15395518.9,-1.19,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-25,456.0,461.0,451.2,453.0,36291.0,16527697.7,-0.88,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-28,455.0,464.0,453.1,458.0,36947.0,16838185.2,1.1,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-29,455.0,462.0,453.5,453.5,58692.0,26835806.9,-0.98,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-30,455.0,462.0,454.0,456.0,68660.0,31409286.0,0.55,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-01-31,465.0,465.0,451.0,452.8,56929.0,26001651.3,-0.7,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-02-01,448.0,456.9,448.0,449.6,48423.0,21799318.3,-0.71,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-02-04,449.0,455.0,446.1,454.5,36067.0,16254908.8,1.09,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-02-05,450.0,456.0,448.0,449.1,27117.0,12204295.9,-1.19,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-02-06,447.0,452.6,447.0,448.6,32614.0,14695695.7,-0.11,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-02-07,448.6,470.0,448.6,468.0,70947.0,32971306.8,4.32,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-02-08,477.3,477.3,466.0,466.9,45387.0,21258810.0,-0.24,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-02-11,466.0,475.0,460.0,462.1,43661.0,20383811.8,-1.03,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-02-12,461.0,470.0,461.0,464.0,32154.0,14911823.7,0.41,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-02-13,455.1,461.0,451.0,455.0,44197.0,20145307.9,-1.94,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-02-14,451.0,459.0,451.0,452.1,25123.0,11429126.9,-0.64,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-02-15,443.1,460.0,443.1,447.1,42602.0,19179671.0,-1.11,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-02-18,440.0,450.0,439.9,441.0,38182.0,16853010.2,-1.36,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-02-20,441.0,443.9,436.0,438.5,35686.0,15691663.2,-0.57,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-02-21,436.0,445.0,433.1,434.2,30636.0,13372299.4,-0.98,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-02-22,434.0,440.0,428.0,428.2,32837.0,14240563.7,-1.38,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-02-25,428.0,436.0,427.0,427.6,38625.0,16664751.2,-0.14,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-02-26,424.0,434.7,424.0,432.0,27782.0,11919111.5,1.03,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-02-27,429.0,437.0,429.0,434.1,22878.0,9919322.1,0.49,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-02-28,433.0,450.0,431.0,434.0,17855.0,7824962.0,-0.02,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-02-29,430.0,435.1,426.0,427.0,19812.0,8499011.6,-1.61,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-03-03,418.5,430.0,418.5,421.0,32952.0,13940362.0,-1.41,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-03-04,429.4,454.0,429.4,445.0,3985.0,1792467.0,5.7,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-03-05,450.0,450.0,432.4,434.0,59212.0,26058535.0,-2.47,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-03-06,434.0,445.5,428.0,437.0,46061.0,20103665.6,0.69,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-03-07,437.0,449.8,437.0,447.9,42963.0,19122551.2,2.49,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-03-10,448.0,461.1,445.1,459.0,56684.0,25863126.5,2.48,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-03-12,463.0,489.5,461.0,486.0,133782.0,63890280.2,5.88,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-03-13,486.0,494.0,476.3,481.0,91736.0,44382748.5,-1.03,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-03-14,481.0,482.0,465.0,466.0,74640.0,35188014.5,-3.12,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-03-17,463.1,476.3,463.1,467.2,56844.0,26698599.3,0.26,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-03-18,460.5,470.0,460.0,469.0,46064.0,21349711.0,0.39,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-03-19,464.0,478.0,464.0,465.3,51559.0,24264573.2,-0.79,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-03-20,464.0,471.0,457.0,465.0,53814.0,24836082.9,-0.06,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-03-21,458.1,467.0,457.1,458.2,25493.0,11714735.3,-1.46,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-03-25,450.1,458.0,450.1,452.0,23967.0,10850829.3,-1.35,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-03-26,444.0,458.0,444.0,451.0,23481.0,10621168.7,-0.22,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-03-27,442.0,452.5,442.0,445.0,27297.0,12204029.4,-1.33,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-03-28,442.0,456.0,442.0,453.9,23759.0,10679443.2,2.0,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-03-31,444.9,457.0,444.9,452.0,23942.0,10825974.1,-0.42,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-04-01,453.0,453.0,447.6,449.5,19065.0,8569550.2,-0.55,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-04-02,447.0,454.0,447.0,450.4,22022.0,9911402.0,0.2,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-04-03,450.0,460.0,450.0,450.2,25689.0,11673209.2,-0.04,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-04-04,450.0,455.0,448.1,450.1,27910.0,12599246.3,-0.02,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-04-07,450.0,465.0,450.0,465.0,39600.0,18206431.8,3.31,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-04-09,465.0,471.9,460.0,462.5,48050.0,22285540.6,-0.54,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-04-10,462.0,465.0,451.0,451.5,31009.0,14107277.0,-2.38,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-04-14,450.0,454.0,446.0,448.0,39488.0,17713693.4,-0.78,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-04-15,446.0,450.0,443.1,444.0,34999.0,15626993.4,-0.89,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-04-16,442.1,445.8,442.0,443.4,29459.0,13084172.2,-0.14,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-04-18,442.0,444.0,439.0,439.5,21755.0,9583608.2,-0.88,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-04-21,438.4,442.5,430.0,439.0,35992.0,15759787.7,-0.11,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-04-22,436.1,446.0,431.7,435.0,48596.0,21310724.9,-0.91,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-04-24,433.2,441.0,433.2,437.0,14323.0,6264997.9,0.46,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-04-25,435.0,443.0,433.0,440.2,25832.0,11366060.9,0.73,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-04-28,449.0,449.7,442.2,448.9,24489.0,10937025.6,1.98,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-04-29,445.2,448.9,445.0,446.9,29134.0,13006517.6,-0.45,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-04-30,445.0,462.9,445.0,452.1,65523.0,29726735.6,1.16,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-05-02,461.1,470.3,452.0,453.0,63449.0,28963993.7,0.2,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-05-05,450.0,460.2,449.0,451.3,49489.0,22449026.7,-0.38,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-05-06,460.0,496.4,460.0,463.1,666481.0,319830942.3,2.61,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-05-07,463.1,463.1,463.1,463.1,200.0,92620.0,0.0,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-05-12,453.9,464.0,449.6,450.5,110151.0,50143568.0,-2.72,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-05-13,459.0,464.0,454.0,455.2,49645.0,22741256.1,1.04,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
CLI,Citizen Life Insurance Company Limited,Insurance,2024-05-14,452.3,467.4,452.3,462.4,37039.0,17151242.8,1.58,SHARESANSAR_PRICE_HISTORY,https://www.sharesansar.com/company/CLI
